newsname
이제 괴담프로그렘에서마저 신파를 빨아야하는 현실
이진혁 기대된다구ㅜㅜ
그림자가 이상해요
이게 심야괴담회야 사건파일이야? 아예 이번 이야기는 괴담이 아니라고 할거면 뭐하러 심야괴담회라고 하는 것임? 추적 60분으로 바꾸새요.
바로 재방송 보여주는건가
엄현경 너무 일부러 깐거같아서.. 별루ㅠ
여자는 이세영배우가 굿굿!!!
지방은 언제방송하나요?
신지는 그렇다치고 엄현경씨는 목소리 좀.. 잘 안들려요진짜 집중안되요.. 무슨 목멕혓나…아 진짜 보기싫어요
시간 나는괴스트가 신지뿐이었나봐여ㅠ
저 대형사건을 이렇게 갑자기 내보내면... 그때 아이들 엄마아빠들 떠올라서 마음아파서 어떡하라구... 더구나 이걸 공포이야기로 참나....
전 여자가 읽는것보다 남자배우님들이 읊어주는게 더좋던뎅..
동감이에요.. 애청자로서 정말 두번이나 이야기 이해력이 부족한 게스트를 부르는건 너무하다는 생각이 드네요... 지난번에 재밌는 이야기도 말아먹더니...
도데체 신지방송 왜내보내서 괴담파괴하냐고여구연동화읽냐고/저번때도 깨는목소리로 몰입감 훅 떨어뜨리더니 돼쵴//일주일기다린보람없게///재방2,3번씩보는 애정하는 심야괴담회.이번편은 재방없이넘어갑니다
그 무당역으로 자주나오시는분이 나와야 잼나든딩 ㅋ
오래해야 하는데 제발 오래해주세요. 황제성형 난 좋음.치어업
김구라 발뺀거보니 종영 얼마안남앜ㅅ네 ㅋㅋㅋ
예전에 이야기 속으로 라는 프로그램이 있었다. 그 포멧 그대로 베껴서 지금 방영해도 히트칠거다
황제성 스토리는 항상 집중이 안된다. 그냥 지인들하고 대화하듯이 담백하게 얘기하면 되는데 오버스러운 연기가 보기 불편하다.지난 회차에서 시도했던 연기자들이 연기하고 출연자들이 소개하는 방식이 이야기에 몰입이나 이해하는데 훨씬 낫다.그 전에도 스토리텔러가 '나는 ~이랬다.저랬다' 왜 굳이 출연진들을 연기 시키려는지 제작진들이 이해가 안가는 부분.
괴담 겪는게 흔한 일도 아니고 잘못하면 주작 방송될수도 있을듯. 길게 갈 프로그램은 아닌듯
이제 괴담프로그렘에서마저 신파를 빨아야하는 현실
이진혁 기대된다구ㅜㅜ
그림자가 이상해요
이게 심야괴담회야 사건파일이야? 아예 이번 이야기는 괴담이 아니라고 할거면 뭐하러 심야괴담회라고 하는 것임? 추적 60분으로 바꾸새요.
바로 재방송 보여주는건가
엄현경 너무 일부러 깐거같아서.. 별루ㅠ
여자는 이세영배우가 굿굿!!!
지방은 언제방송하나요?
신지는 그렇다치고 엄현경씨는 목소리 좀.. 잘 안들려요진짜 집중안되요.. 무슨 목멕혓나…아 진짜 보기싫어요
시간 나는괴스트가 신지뿐이었나봐여ㅠ
저 대형사건을 이렇게 갑자기 내보내면... 그때 아이들 엄마아빠들 떠올라서 마음아파서 어떡하라구... 더구나 이걸 공포이야기로 참나....
전 여자가 읽는것보다 남자배우님들이 읊어주는게 더좋던뎅..
동감이에요.. 애청자로서 정말 두번이나 이야기 이해력이 부족한 게스트를 부르는건 너무하다는 생각이 드네요... 지난번에 재밌는 이야기도 말아먹더니...
도데체 신지방송 왜내보내서 괴담파괴하냐고여구연동화읽냐고/저번때도 깨는목소리로 몰입감 훅 떨어뜨리더니 돼쵴//일주일기다린보람없게///재방2,3번씩보는 애정하는 심야괴담회.이번편은 재방없이넘어갑니다
그 무당역으로 자주나오시는분이 나와야 잼나든딩 ㅋ
오늘은 쫌......?
오늘 완전 노잼
주제를 정하고 하니까 그 주제에 맞는 사연이 모자라서 그지같은 것만 나오지. ㅡㅡ
꿀팁 감사감사링~
오오
넹 볼려고하니까 무료라고 떠서 ㅎㅎㅎ
지난거 무료 에여? ㅋ
참고로 전 거기관계자 아닙니다... 넷플에서 웨이브로 옮김..
웨이브! 아니면 유플러스 쓰시면 다시보기지난거 무료던뎅
아하 감사합니다~
웨이브 결제 고고ㅋ
심야괴담회 1화 볼수있는곳 아는사람 있나여 1화가 래전드였는데
매회 챙겨보지만 매회 어떻게 다만족하겠습니까ㅋ 만들어내는 드라마도 아니고.. 실화 재현프로인걸ㅎ 그냥 공포좋아하는 팬심으로 봅니다 ㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
주무세요
나가세요 안녕히 가세요
수준 안맞은 사람들이랑 대화하지마세요 ㅋㅋㅋ
ㅋㅋ방송재밌다고하도니만 이젠 노잼방송이라거 하네 대체 진심이 뭘까
아항ㅋㅋ
네네 본방이용!
그럼 님은 여기에 들어와서 왜 댓글 다세요? ㅋㅋㅋ
아...본방말하는거져?
네네 짱아님 ㅎ로그인만하고 라이브는 무료던데용!
노잼 방송 보면서 욕하는 애들 수준이 뭐 ㅋ
cour 님 그렇게보는거 무료에여?
뭐야 아직 안갔누
늦은밤에피곤한대도 매주 본방 기다린다ㅠ 공포물 좋아하는 사람으로써 ㅠㅠ
정규방송 슈신서부 할려면 집에 티비 엊ㅅ어야 가능해요 불시 점검식으로 방문 합니다
뒷담까는 애들 제일 천박하다고 하더라말은 돌고 돌아 다 본인에게 간다고 하니 본인들이 내뱉은 말은 나중에라도 다 책임지길^^
mbc라이브? 뭐 이런거로 공짜로 볼슈 있다던데요 웨이브가 더 화질이 좋은건가
미운살은 어쩔수가 없나봐 미운것만 자꾸보여
웨이브 첫달 할인되서 겁나싸요 900백원 이었낭ㅋ
하 오늘 실시간 챗 역대급 꿀잼이였다
고자 코 하러 갔나보네
웨이브는 바로바로 볼수있던뎅..
오늘은 지방방송이라 보실려면웨이브어플에서 라이브로 보세용!
경남지역은 내일 나혼산 끝나고해요
하....부산은왜 뭐때문에 안나오는거죠...방송해주세요ㅠㅠㅠ
이씨!!!! 부산은 왜 안나오는데ㅠㅠㅠ
아 koja 가 제보했는제 ㄴㅈ 이라해서 빡친건가 ㄹㅇ??
오래해야 하는데 제발 오래해주세요. 황제성형 난 좋음.치어업
김구라 발뺀거보니 종영 얼마안남앜ㅅ네 ㅋㅋㅋ
예전에 이야기 속으로 라는 프로그램이 있었다. 그 포멧 그대로 베껴서 지금 방영해도 히트칠거다
황제성 스토리는 항상 집중이 안된다. 그냥 지인들하고 대화하듯이 담백하게 얘기하면 되는데 오버스러운 연기가 보기 불편하다.지난 회차에서 시도했던 연기자들이 연기하고 출연자들이 소개하는 방식이 이야기에 몰입이나 이해하는데 훨씬 낫다.그 전에도 스토리텔러가 '나는 ~이랬다.저랬다' 왜 굳이 출연진들을 연기 시키려는지 제작진들이 이해가 안가는 부분.
괴담 겪는게 흔한 일도 아니고 잘못하면 주작 방송될수도 있을듯. 길게 갈 프로그램은 아닌듯
이제 괴담프로그렘에서마저 신파를 빨아야하는 현실
이진혁 기대된다구ㅜㅜ
그림자가 이상해요
이게 심야괴담회야 사건파일이야? 아예 이번 이야기는 괴담이 아니라고 할거면 뭐하러 심야괴담회라고 하는 것임? 추적 60분으로 바꾸새요.
바로 재방송 보여주는건가
엄현경 너무 일부러 깐거같아서.. 별루ㅠ
여자는 이세영배우가 굿굿!!!
지방은 언제방송하나요?
신지는 그렇다치고 엄현경씨는 목소리 좀.. 잘 안들려요진짜 집중안되요.. 무슨 목멕혓나…아 진짜 보기싫어요
시간 나는괴스트가 신지뿐이었나봐여ㅠ
저 대형사건을 이렇게 갑자기 내보내면... 그때 아이들 엄마아빠들 떠올라서 마음아파서 어떡하라구... 더구나 이걸 공포이야기로 참나....
전 여자가 읽는것보다 남자배우님들이 읊어주는게 더좋던뎅..
동감이에요.. 애청자로서 정말 두번이나 이야기 이해력이 부족한 게스트를 부르는건 너무하다는 생각이 드네요... 지난번에 재밌는 이야기도 말아먹더니...
도데체 신지방송 왜내보내서 괴담파괴하냐고여구연동화읽냐고/저번때도 깨는목소리로 몰입감 훅 떨어뜨리더니 돼쵴//일주일기다린보람없게///재방2,3번씩보는 애정하는 심야괴담회.이번편은 재방없이넘어갑니다
그 무당역으로 자주나오시는분이 나와야 잼나든딩 ㅋ
오늘은 쫌......?
오늘 완전 노잼
주제를 정하고 하니까 그 주제에 맞는 사연이 모자라서 그지같은 것만 나오지. ㅡㅡ
꿀팁 감사감사링~
오오
넹 볼려고하니까 무료라고 떠서 ㅎㅎㅎ
지난거 무료 에여? ㅋ
참고로 전 거기관계자 아닙니다... 넷플에서 웨이브로 옮김..
웨이브! 아니면 유플러스 쓰시면 다시보기지난거 무료던뎅
아하 감사합니다~
웨이브 결제 고고ㅋ
심야괴담회 1화 볼수있는곳 아는사람 있나여 1화가 래전드였는데
매회 챙겨보지만 매회 어떻게 다만족하겠습니까ㅋ 만들어내는 드라마도 아니고.. 실화 재현프로인걸ㅎ 그냥 공포좋아하는 팬심으로 봅니다 ㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
주무세요
나가세요 안녕히 가세요
수준 안맞은 사람들이랑 대화하지마세요 ㅋㅋㅋ
ㅋㅋ방송재밌다고하도니만 이젠 노잼방송이라거 하네 대체 진심이 뭘까
아항ㅋㅋ
네네 본방이용!
그럼 님은 여기에 들어와서 왜 댓글 다세요? ㅋㅋㅋ
아...본방말하는거져?
네네 짱아님 ㅎ로그인만하고 라이브는 무료던데용!
노잼 방송 보면서 욕하는 애들 수준이 뭐 ㅋ
cour 님 그렇게보는거 무료에여?
뭐야 아직 안갔누
늦은밤에피곤한대도 매주 본방 기다린다ㅠ 공포물 좋아하는 사람으로써 ㅠㅠ
정규방송 슈신서부 할려면 집에 티비 엊ㅅ어야 가능해요 불시 점검식으로 방문 합니다
뒷담까는 애들 제일 천박하다고 하더라말은 돌고 돌아 다 본인에게 간다고 하니 본인들이 내뱉은 말은 나중에라도 다 책임지길^^
mbc라이브? 뭐 이런거로 공짜로 볼슈 있다던데요 웨이브가 더 화질이 좋은건가
미운살은 어쩔수가 없나봐 미운것만 자꾸보여
웨이브 첫달 할인되서 겁나싸요 900백원 이었낭ㅋ
하 오늘 실시간 챗 역대급 꿀잼이였다
고자 코 하러 갔나보네
웨이브는 바로바로 볼수있던뎅..
오늘은 지방방송이라 보실려면웨이브어플에서 라이브로 보세용!
경남지역은 내일 나혼산 끝나고해요
하....부산은왜 뭐때문에 안나오는거죠...방송해주세요ㅠㅠㅠ
이씨!!!! 부산은 왜 안나오는데ㅠㅠㅠ
아 koja 가 제보했는제 ㄴㅈ 이라해서 빡친건가 ㄹㅇ??
오래해야 하는데 제발 오래해주세요. 황제성형 난 좋음.치어업
김구라 발뺀거보니 종영 얼마안남앜ㅅ네 ㅋㅋㅋ
예전에 이야기 속으로 라는 프로그램이 있었다. 그 포멧 그대로 베껴서 지금 방영해도 히트칠거다
황제성 스토리는 항상 집중이 안된다. 그냥 지인들하고 대화하듯이 담백하게 얘기하면 되는데 오버스러운 연기가 보기 불편하다.지난 회차에서 시도했던 연기자들이 연기하고 출연자들이 소개하는 방식이 이야기에 몰입이나 이해하는데 훨씬 낫다.그 전에도 스토리텔러가 '나는 ~이랬다.저랬다' 왜 굳이 출연진들을 연기 시키려는지 제작진들이 이해가 안가는 부분.
괴담 겪는게 흔한 일도 아니고 잘못하면 주작 방송될수도 있을듯. 길게 갈 프로그램은 아닌듯
이제 괴담프로그렘에서마저 신파를 빨아야하는 현실
이진혁 기대된다구ㅜㅜ
그림자가 이상해요
이게 심야괴담회야 사건파일이야? 아예 이번 이야기는 괴담이 아니라고 할거면 뭐하러 심야괴담회라고 하는 것임? 추적 60분으로 바꾸새요.
바로 재방송 보여주는건가
엄현경 너무 일부러 깐거같아서.. 별루ㅠ
여자는 이세영배우가 굿굿!!!
지방은 언제방송하나요?
신지는 그렇다치고 엄현경씨는 목소리 좀.. 잘 안들려요진짜 집중안되요.. 무슨 목멕혓나…아 진짜 보기싫어요
시간 나는괴스트가 신지뿐이었나봐여ㅠ
저 대형사건을 이렇게 갑자기 내보내면... 그때 아이들 엄마아빠들 떠올라서 마음아파서 어떡하라구... 더구나 이걸 공포이야기로 참나....
전 여자가 읽는것보다 남자배우님들이 읊어주는게 더좋던뎅..
동감이에요.. 애청자로서 정말 두번이나 이야기 이해력이 부족한 게스트를 부르는건 너무하다는 생각이 드네요... 지난번에 재밌는 이야기도 말아먹더니...
도데체 신지방송 왜내보내서 괴담파괴하냐고여구연동화읽냐고/저번때도 깨는목소리로 몰입감 훅 떨어뜨리더니 돼쵴//일주일기다린보람없게///재방2,3번씩보는 애정하는 심야괴담회.이번편은 재방없이넘어갑니다
그 무당역으로 자주나오시는분이 나와야 잼나든딩 ㅋ
오늘은 쫌......?
오늘 완전 노잼
주제를 정하고 하니까 그 주제에 맞는 사연이 모자라서 그지같은 것만 나오지. ㅡㅡ
꿀팁 감사감사링~
오오
넹 볼려고하니까 무료라고 떠서 ㅎㅎㅎ
지난거 무료 에여? ㅋ
참고로 전 거기관계자 아닙니다... 넷플에서 웨이브로 옮김..
웨이브! 아니면 유플러스 쓰시면 다시보기지난거 무료던뎅
아하 감사합니다~
웨이브 결제 고고ㅋ
심야괴담회 1화 볼수있는곳 아는사람 있나여 1화가 래전드였는데
매회 챙겨보지만 매회 어떻게 다만족하겠습니까ㅋ 만들어내는 드라마도 아니고.. 실화 재현프로인걸ㅎ 그냥 공포좋아하는 팬심으로 봅니다 ㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
주무세요
나가세요 안녕히 가세요
수준 안맞은 사람들이랑 대화하지마세요 ㅋㅋㅋ
ㅋㅋ방송재밌다고하도니만 이젠 노잼방송이라거 하네 대체 진심이 뭘까
아항ㅋㅋ
네네 본방이용!
그럼 님은 여기에 들어와서 왜 댓글 다세요? ㅋㅋㅋ
아...본방말하는거져?
네네 짱아님 ㅎ로그인만하고 라이브는 무료던데용!
노잼 방송 보면서 욕하는 애들 수준이 뭐 ㅋ
cour 님 그렇게보는거 무료에여?
뭐야 아직 안갔누
늦은밤에피곤한대도 매주 본방 기다린다ㅠ 공포물 좋아하는 사람으로써 ㅠㅠ
정규방송 슈신서부 할려면 집에 티비 엊ㅅ어야 가능해요 불시 점검식으로 방문 합니다
뒷담까는 애들 제일 천박하다고 하더라말은 돌고 돌아 다 본인에게 간다고 하니 본인들이 내뱉은 말은 나중에라도 다 책임지길^^
mbc라이브? 뭐 이런거로 공짜로 볼슈 있다던데요 웨이브가 더 화질이 좋은건가
미운살은 어쩔수가 없나봐 미운것만 자꾸보여
웨이브 첫달 할인되서 겁나싸요 900백원 이었낭ㅋ
하 오늘 실시간 챗 역대급 꿀잼이였다
고자 코 하러 갔나보네
웨이브는 바로바로 볼수있던뎅..
오늘은 지방방송이라 보실려면웨이브어플에서 라이브로 보세용!
경남지역은 내일 나혼산 끝나고해요
하....부산은왜 뭐때문에 안나오는거죠...방송해주세요ㅠㅠㅠ
이씨!!!! 부산은 왜 안나오는데ㅠㅠㅠ
아 koja 가 제보했는제 ㄴㅈ 이라해서 빡친건가 ㄹㅇ??
재미있게 드라마처럼 만들수는 없으니ㅡㅡ알고봐요
어지간히 성질내네
koja 밀린 학습지 풀러 간듯ㅋㅋ
고자 제보자세요? ㅋㅋㅋㅋㅋㅋㅋㅋ
실화라 재밋는날도있고 조금 덜잼있는날도 있는거지ㅋ
남들이 자신과 다르다는걸 인정못하는데 이런 말이 뭔 소용이겠냐 너가 꿀잼인건 남들은 노잼일수도있고 그런건데 노잼이면 알아서들 안보겠지 노잼이라한다고 욕하는건 아니라고본다
아직도 싸우네 고자 정지나 먹길
노잼이면 안보면 그만이지...
노잼이면 안보면 되는거고 재밌으면 재밌게 보면되징....단순하게 생각해여
시리즈온에 언제 업로드되나요?
너가 꿀잼이라고 다른사람들이 ㄴㅈ이라고 느끼는데 너하나 때문에 꿀잼이라고 쳇 달아야 하는거니?
ㄴㅈ이라고 도배된건 ㄴㅈ이라고 다수사람들이 느낀거고 그 사람들은 의사표현할 자유가있는고지
화좀식혀 고자야
뭐 이런 사람같지도 않은 것들 상대하느라 에너지 썼네주위에 이런 것들 없어서 진짜 다행이다
아니 마지막 이야기 여기야 들어봐 그게 두꺼비지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어느 귀신이 그따구로 얘기하냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ걍 도시어부봅시다 ㅋㅋㅋㅋㅋ
클린봇이 부적절한 표현을 감지한 댓글입니다.


열나면 열라 짬뽕나
어휴....흥분을 가라앉혀요..ㅠㅠ
이해하기 싫으면 이해하지 말고 무시해그리고 너는 안 하면서 상대방한테 이래라저래라 하는 건 폭력이란다 ^^
노잼이면 노잼이라고 할수이ㅛ는거 아닌가? 이젠 말도 맘대로 못하는가 이젠 내 의사표현은 koja한테 허락받고 해야하는가
오래해야 하는데 제발 오래해주세요. 황제성형 난 좋음.치어업
김구라 발뺀거보니 종영 얼마안남앜ㅅ네 ㅋㅋㅋ
예전에 이야기 속으로 라는 프로그램이 있었다. 그 포멧 그대로 베껴서 지금 방영해도 히트칠거다
황제성 스토리는 항상 집중이 안된다. 그냥 지인들하고 대화하듯이 담백하게 얘기하면 되는데 오버스러운 연기가 보기 불편하다.지난 회차에서 시도했던 연기자들이 연기하고 출연자들이 소개하는 방식이 이야기에 몰입이나 이해하는데 훨씬 낫다.그 전에도 스토리텔러가 '나는 ~이랬다.저랬다' 왜 굳이 출연진들을 연기 시키려는지 제작진들이 이해가 안가는 부분.
괴담 겪는게 흔한 일도 아니고 잘못하면 주작 방송될수도 있을듯. 길게 갈 프로그램은 아닌듯
이제 괴담프로그렘에서마저 신파를 빨아야하는 현실
이진혁 기대된다구ㅜㅜ
그림자가 이상해요
이게 심야괴담회야 사건파일이야? 아예 이번 이야기는 괴담이 아니라고 할거면 뭐하러 심야괴담회라고 하는 것임? 추적 60분으로 바꾸새요.
바로 재방송 보여주는건가
엄현경 너무 일부러 깐거같아서.. 별루ㅠ
여자는 이세영배우가 굿굿!!!
지방은 언제방송하나요?
신지는 그렇다치고 엄현경씨는 목소리 좀.. 잘 안들려요진짜 집중안되요.. 무슨 목멕혓나…아 진짜 보기싫어요
시간 나는괴스트가 신지뿐이었나봐여ㅠ
저 대형사건을 이렇게 갑자기 내보내면... 그때 아이들 엄마아빠들 떠올라서 마음아파서 어떡하라구... 더구나 이걸 공포이야기로 참나....
전 여자가 읽는것보다 남자배우님들이 읊어주는게 더좋던뎅..
동감이에요.. 애청자로서 정말 두번이나 이야기 이해력이 부족한 게스트를 부르는건 너무하다는 생각이 드네요... 지난번에 재밌는 이야기도 말아먹더니...
도데체 신지방송 왜내보내서 괴담파괴하냐고여구연동화읽냐고/저번때도 깨는목소리로 몰입감 훅 떨어뜨리더니 돼쵴//일주일기다린보람없게///재방2,3번씩보는 애정하는 심야괴담회.이번편은 재방없이넘어갑니다
그 무당역으로 자주나오시는분이 나와야 잼나든딩 ㅋ
오늘은 쫌......?
오늘 완전 노잼
주제를 정하고 하니까 그 주제에 맞는 사연이 모자라서 그지같은 것만 나오지. ㅡㅡ
꿀팁 감사감사링~
오오
넹 볼려고하니까 무료라고 떠서 ㅎㅎㅎ
지난거 무료 에여? ㅋ
참고로 전 거기관계자 아닙니다... 넷플에서 웨이브로 옮김..
웨이브! 아니면 유플러스 쓰시면 다시보기지난거 무료던뎅
아하 감사합니다~
웨이브 결제 고고ㅋ
심야괴담회 1화 볼수있는곳 아는사람 있나여 1화가 래전드였는데
매회 챙겨보지만 매회 어떻게 다만족하겠습니까ㅋ 만들어내는 드라마도 아니고.. 실화 재현프로인걸ㅎ 그냥 공포좋아하는 팬심으로 봅니다 ㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
주무세요
나가세요 안녕히 가세요
수준 안맞은 사람들이랑 대화하지마세요 ㅋㅋㅋ
ㅋㅋ방송재밌다고하도니만 이젠 노잼방송이라거 하네 대체 진심이 뭘까
아항ㅋㅋ
네네 본방이용!
그럼 님은 여기에 들어와서 왜 댓글 다세요? ㅋㅋㅋ
아...본방말하는거져?
네네 짱아님 ㅎ로그인만하고 라이브는 무료던데용!
노잼 방송 보면서 욕하는 애들 수준이 뭐 ㅋ
cour 님 그렇게보는거 무료에여?
뭐야 아직 안갔누
늦은밤에피곤한대도 매주 본방 기다린다ㅠ 공포물 좋아하는 사람으로써 ㅠㅠ
정규방송 슈신서부 할려면 집에 티비 엊ㅅ어야 가능해요 불시 점검식으로 방문 합니다
뒷담까는 애들 제일 천박하다고 하더라말은 돌고 돌아 다 본인에게 간다고 하니 본인들이 내뱉은 말은 나중에라도 다 책임지길^^
mbc라이브? 뭐 이런거로 공짜로 볼슈 있다던데요 웨이브가 더 화질이 좋은건가
미운살은 어쩔수가 없나봐 미운것만 자꾸보여
웨이브 첫달 할인되서 겁나싸요 900백원 이었낭ㅋ
하 오늘 실시간 챗 역대급 꿀잼이였다
고자 코 하러 갔나보네
웨이브는 바로바로 볼수있던뎅..
오늘은 지방방송이라 보실려면웨이브어플에서 라이브로 보세용!
경남지역은 내일 나혼산 끝나고해요
하....부산은왜 뭐때문에 안나오는거죠...방송해주세요ㅠㅠㅠ
이씨!!!! 부산은 왜 안나오는데ㅠㅠㅠ
아 koja 가 제보했는제 ㄴㅈ 이라해서 빡친건가 ㄹㅇ??
재미있게 드라마처럼 만들수는 없으니ㅡㅡ알고봐요
어지간히 성질내네
koja 밀린 학습지 풀러 간듯ㅋㅋ
고자 제보자세요? ㅋㅋㅋㅋㅋㅋㅋㅋ
실화라 재밋는날도있고 조금 덜잼있는날도 있는거지ㅋ
남들이 자신과 다르다는걸 인정못하는데 이런 말이 뭔 소용이겠냐 너가 꿀잼인건 남들은 노잼일수도있고 그런건데 노잼이면 알아서들 안보겠지 노잼이라한다고 욕하는건 아니라고본다
아직도 싸우네 고자 정지나 먹길
노잼이면 안보면 그만이지...
노잼이면 안보면 되는거고 재밌으면 재밌게 보면되징....단순하게 생각해여
시리즈온에 언제 업로드되나요?
너가 꿀잼이라고 다른사람들이 ㄴㅈ이라고 느끼는데 너하나 때문에 꿀잼이라고 쳇 달아야 하는거니?
ㄴㅈ이라고 도배된건 ㄴㅈ이라고 다수사람들이 느낀거고 그 사람들은 의사표현할 자유가있는고지
화좀식혀 고자야
뭐 이런 사람같지도 않은 것들 상대하느라 에너지 썼네주위에 이런 것들 없어서 진짜 다행이다
아니 마지막 이야기 여기야 들어봐 그게 두꺼비지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어느 귀신이 그따구로 얘기하냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ걍 도시어부봅시다 ㅋㅋㅋㅋㅋ
클린봇이 부적절한 표현을 감지한 댓글입니다.


열나면 열라 짬뽕나
어휴....흥분을 가라앉혀요..ㅠㅠ
이해하기 싫으면 이해하지 말고 무시해그리고 너는 안 하면서 상대방한테 이래라저래라 하는 건 폭력이란다 ^^
노잼이면 노잼이라고 할수이ㅛ는거 아닌가? 이젠 말도 맘대로 못하는가 이젠 내 의사표현은 koja한테 허락받고 해야하는가
짜증날땐 짜장면
어디서 이래라저래라 명령질이야 짜증나게
끝낫져?
너나 그만하고 자
지는 이해할 마음도 없으면서 남보고 이해하래 ㅋㅋㅋㅋ노잼 프로그램 보면서 욕하는 멍청이를 내가 왜 이해해야 하는지 모르겠네
이제 그만하고 반박못하겠으면 자러가라
xkxk님 짤 웃기네욬ㅋㅋㅋ
ㅉㅉㅉ
고자 씅질이 많이났네 욕좀 그만해에
너나 남이랑 다른 걸 인정하세요

클린봇이 부적절한 표현을 감지한 댓글입니다.


그래 더이상 반박 못하게ㅛ으면 가라 담부턴 남이 너랑 다르다는걸 이정하고
노잼 타령하면서 굳이 왜 보냐고?? 시간 아깝게 ㅋㅋ
ㅋㅋㅋㅋ오늘 koja랑 있는일 제보하면 ㄹㅇ 될듯
친한척으로보였나보네 ㅋㅋㅋㅋㅋ
잘 놀았다 수준 맞춰 놀아주니 신나서 꼴갑 떨고 있네
다 이해하는데 본인만 몰라 ㅠㅠ이럴때 괴이하는건갘ㅋㅋㅋㅋㅋㅋ
하
이미 끝났어요
오래해야 하는데 제발 오래해주세요. 황제성형 난 좋음.치어업
김구라 발뺀거보니 종영 얼마안남앜ㅅ네 ㅋㅋㅋ
예전에 이야기 속으로 라는 프로그램이 있었다. 그 포멧 그대로 베껴서 지금 방영해도 히트칠거다
